date,type,nb_objets
2017-12-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1000
2017-12-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",72
2017-12-31 00:00:00+00:00,"Vêtements, chaussures",907
2018-01-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1150
2018-01-31 00:00:00+00:00,"Articles d'enfants, de puériculture",94
2018-01-31 00:00:00+00:00,"Articles de sport, loisirs, camping",78
2018-01-31 00:00:00+00:00,Articles médicaux,42
2018-01-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2632
2018-01-31 00:00:00+00:00,"Bijoux, montres",78
2018-01-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",367
2018-01-31 00:00:00+00:00,Divers,128
2018-01-31 00:00:00+00:00,Instruments de musique,21
2018-01-31 00:00:00+00:00,"Livres, articles de papéterie",188
2018-01-31 00:00:00+00:00,Optique,344
2018-01-31 00:00:00+00:00,Parapluies,166
2018-01-31 00:00:00+00:00,Pièces d'identités et papiers personnels,693
2018-01-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",921
2018-01-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",103
2018-01-31 00:00:00+00:00,"Vêtements, chaussures",898
2018-02-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1086
2018-02-28 00:00:00+00:00,"Articles d'enfants, de puériculture",84
2018-02-28 00:00:00+00:00,"Articles de sport, loisirs, camping",69
2018-02-28 00:00:00+00:00,Articles médicaux,34
2018-02-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2370
2018-02-28 00:00:00+00:00,"Bijoux, montres",77
2018-02-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",309
2018-02-28 00:00:00+00:00,Divers,112
2018-02-28 00:00:00+00:00,Instruments de musique,12
2018-02-28 00:00:00+00:00,"Livres, articles de papéterie",153
2018-02-28 00:00:00+00:00,Optique,320
2018-02-28 00:00:00+00:00,Parapluies,86
2018-02-28 00:00:00+00:00,Pièces d'identités et papiers personnels,601
2018-02-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",832
2018-02-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",99
2018-02-28 00:00:00+00:00,"Vêtements, chaussures",912
2018-03-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1069
2018-03-31 00:00:00+00:00,"Articles d'enfants, de puériculture",78
2018-03-31 00:00:00+00:00,"Articles de sport, loisirs, camping",66
2018-03-31 00:00:00+00:00,Articles médicaux,47
2018-03-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2574
2018-03-31 00:00:00+00:00,"Bijoux, montres",57
2018-03-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",358
2018-03-31 00:00:00+00:00,Divers,127
2018-03-31 00:00:00+00:00,Instruments de musique,16
2018-03-31 00:00:00+00:00,"Livres, articles de papéterie",155
2018-03-31 00:00:00+00:00,Optique,361
2018-03-31 00:00:00+00:00,Parapluies,99
2018-03-31 00:00:00+00:00,Pièces d'identités et papiers personnels,601
2018-03-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",896
2018-03-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",107
2018-03-31 00:00:00+00:00,"Vêtements, chaussures",870
2018-04-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",811
2018-04-30 00:00:00+00:00,"Articles d'enfants, de puériculture",57
2018-04-30 00:00:00+00:00,"Articles de sport, loisirs, camping",43
2018-04-30 00:00:00+00:00,Articles médicaux,30
2018-04-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1798
2018-04-30 00:00:00+00:00,"Bijoux, montres",54
2018-04-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",205
2018-04-30 00:00:00+00:00,Divers,83
2018-04-30 00:00:00+00:00,Instruments de musique,16
2018-04-30 00:00:00+00:00,"Livres, articles de papéterie",118
2018-04-30 00:00:00+00:00,Optique,290
2018-04-30 00:00:00+00:00,Parapluies,61
2018-04-30 00:00:00+00:00,Pièces d'identités et papiers personnels,463
2018-04-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",694
2018-04-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",81
2018-04-30 00:00:00+00:00,"Vêtements, chaussures",751
2018-05-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",828
2018-05-31 00:00:00+00:00,"Articles d'enfants, de puériculture",72
2018-05-31 00:00:00+00:00,"Articles de sport, loisirs, camping",67
2018-05-31 00:00:00+00:00,Articles médicaux,24
2018-05-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1712
2018-05-31 00:00:00+00:00,"Bijoux, montres",51
2018-05-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",279
2018-05-31 00:00:00+00:00,Divers,95
2018-05-31 00:00:00+00:00,Instruments de musique,16
2018-05-31 00:00:00+00:00,"Livres, articles de papéterie",107
2018-05-31 00:00:00+00:00,Optique,371
2018-05-31 00:00:00+00:00,Parapluies,49
2018-05-31 00:00:00+00:00,Pièces d'identités et papiers personnels,488
2018-05-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",714
2018-05-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",90
2018-05-31 00:00:00+00:00,"Vêtements, chaussures",945
2018-06-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1029
2018-06-30 00:00:00+00:00,"Articles d'enfants, de puériculture",63
2018-06-30 00:00:00+00:00,"Articles de sport, loisirs, camping",72
2018-06-30 00:00:00+00:00,Articles médicaux,37
2018-06-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1945
2018-06-30 00:00:00+00:00,"Bijoux, montres",59
2018-06-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",321
2018-06-30 00:00:00+00:00,Divers,127
2018-06-30 00:00:00+00:00,Instruments de musique,13
2018-06-30 00:00:00+00:00,"Livres, articles de papéterie",181
2018-06-30 00:00:00+00:00,Optique,382
2018-06-30 00:00:00+00:00,Parapluies,78
2018-06-30 00:00:00+00:00,Pièces d'identités et papiers personnels,514
2018-06-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",893
2018-06-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",115
2018-06-30 00:00:00+00:00,"Vêtements, chaussures",1173
2018-07-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1317
2018-07-31 00:00:00+00:00,"Articles d'enfants, de puériculture",96
2018-07-31 00:00:00+00:00,"Articles de sport, loisirs, camping",200
2018-07-31 00:00:00+00:00,Articles médicaux,55
2018-07-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2638
2018-07-31 00:00:00+00:00,"Bijoux, montres",84
2018-07-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",381
2018-07-31 00:00:00+00:00,Divers,177
2018-07-31 00:00:00+00:00,Instruments de musique,29
2018-07-31 00:00:00+00:00,"Livres, articles de papéterie",181
2018-07-31 00:00:00+00:00,Optique,585
2018-07-31 00:00:00+00:00,Parapluies,37
2018-07-31 00:00:00+00:00,Pièces d'identités et papiers personnels,703
2018-07-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1155
2018-07-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",112
2018-07-31 00:00:00+00:00,"Vêtements, chaussures",1169
2018-08-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1172
2018-08-31 00:00:00+00:00,"Articles d'enfants, de puériculture",144
2018-08-31 00:00:00+00:00,"Articles de sport, loisirs, camping",198
2018-08-31 00:00:00+00:00,Articles médicaux,39
2018-08-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2411
2018-08-31 00:00:00+00:00,"Bijoux, montres",85
2018-08-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",288
2018-08-31 00:00:00+00:00,Divers,248
2018-08-31 00:00:00+00:00,Instruments de musique,22
2018-08-31 00:00:00+00:00,"Livres, articles de papéterie",131
2018-08-31 00:00:00+00:00,Optique,512
2018-08-31 00:00:00+00:00,Parapluies,45
2018-08-31 00:00:00+00:00,Pièces d'identités et papiers personnels,681
2018-08-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1109
2018-08-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",93
2018-08-31 00:00:00+00:00,"Vêtements, chaussures",1239
2018-09-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1223
2018-09-30 00:00:00+00:00,"Articles d'enfants, de puériculture",69
2018-09-30 00:00:00+00:00,"Articles de sport, loisirs, camping",85
2018-09-30 00:00:00+00:00,Articles médicaux,31
2018-09-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2311
2018-09-30 00:00:00+00:00,"Bijoux, montres",72
2018-09-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",380
2018-09-30 00:00:00+00:00,Divers,145
2018-09-30 00:00:00+00:00,Instruments de musique,17
2018-09-30 00:00:00+00:00,"Livres, articles de papéterie",176
2018-09-30 00:00:00+00:00,Optique,445
2018-09-30 00:00:00+00:00,Parapluies,26
2018-09-30 00:00:00+00:00,Pièces d'identités et papiers personnels,592
2018-09-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1006
2018-09-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",155
2018-09-30 00:00:00+00:00,"Vêtements, chaussures",1333
2018-10-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1304
2018-10-31 00:00:00+00:00,"Articles d'enfants, de puériculture",61
2018-10-31 00:00:00+00:00,"Articles de sport, loisirs, camping",69
2018-10-31 00:00:00+00:00,Articles médicaux,39
2018-10-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2739
2018-10-31 00:00:00+00:00,"Bijoux, montres",97
2018-10-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",408
2018-10-31 00:00:00+00:00,Divers,187
2018-10-31 00:00:00+00:00,Instruments de musique,16
2018-10-31 00:00:00+00:00,"Livres, articles de papéterie",212
2018-10-31 00:00:00+00:00,Optique,445
2018-10-31 00:00:00+00:00,Parapluies,41
2018-10-31 00:00:00+00:00,Pièces d'identités et papiers personnels,718
2018-10-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1070
2018-10-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",169
2018-10-31 00:00:00+00:00,"Vêtements, chaussures",1309
2018-11-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1082
2018-11-30 00:00:00+00:00,"Articles d'enfants, de puériculture",54
2018-11-30 00:00:00+00:00,"Articles de sport, loisirs, camping",52
2018-11-30 00:00:00+00:00,Articles médicaux,30
2018-11-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2552
2018-11-30 00:00:00+00:00,"Bijoux, montres",71
2018-11-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",319
2018-11-30 00:00:00+00:00,Divers,138
2018-11-30 00:00:00+00:00,Instruments de musique,13
2018-11-30 00:00:00+00:00,"Livres, articles de papéterie",210
2018-11-30 00:00:00+00:00,Optique,350
2018-11-30 00:00:00+00:00,Parapluies,108
2018-11-30 00:00:00+00:00,Pièces d'identités et papiers personnels,575
2018-11-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",837
2018-11-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",133
2018-11-30 00:00:00+00:00,"Vêtements, chaussures",873
2018-12-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1043
2018-12-31 00:00:00+00:00,"Articles d'enfants, de puériculture",64
2018-12-31 00:00:00+00:00,"Articles de sport, loisirs, camping",51
2018-12-31 00:00:00+00:00,Articles médicaux,29
2018-12-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2798
2018-12-31 00:00:00+00:00,"Bijoux, montres",80
2018-12-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",316
2018-12-31 00:00:00+00:00,Divers,139
2018-12-31 00:00:00+00:00,Instruments de musique,20
2018-12-31 00:00:00+00:00,"Livres, articles de papéterie",154
2018-12-31 00:00:00+00:00,Optique,318
2018-12-31 00:00:00+00:00,Parapluies,100
2018-12-31 00:00:00+00:00,Pièces d'identités et papiers personnels,640
2018-12-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",852
2018-12-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",96
2018-12-31 00:00:00+00:00,"Vêtements, chaussures",878
2019-01-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1138
2019-01-31 00:00:00+00:00,"Articles d'enfants, de puériculture",59
2019-01-31 00:00:00+00:00,"Articles de sport, loisirs, camping",61
2019-01-31 00:00:00+00:00,Articles médicaux,30
2019-01-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2604
2019-01-31 00:00:00+00:00,"Bijoux, montres",77
2019-01-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",325
2019-01-31 00:00:00+00:00,Divers,133
2019-01-31 00:00:00+00:00,Instruments de musique,28
2019-01-31 00:00:00+00:00,"Livres, articles de papéterie",162
2019-01-31 00:00:00+00:00,Optique,324
2019-01-31 00:00:00+00:00,Parapluies,45
2019-01-31 00:00:00+00:00,Pièces d'identités et papiers personnels,578
2019-01-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",759
2019-01-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",92
2019-01-31 00:00:00+00:00,"Vêtements, chaussures",757
2019-02-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1083
2019-02-28 00:00:00+00:00,"Articles d'enfants, de puériculture",64
2019-02-28 00:00:00+00:00,"Articles de sport, loisirs, camping",52
2019-02-28 00:00:00+00:00,Articles médicaux,25
2019-02-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2410
2019-02-28 00:00:00+00:00,"Bijoux, montres",67
2019-02-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",330
2019-02-28 00:00:00+00:00,Divers,111
2019-02-28 00:00:00+00:00,Instruments de musique,13
2019-02-28 00:00:00+00:00,"Livres, articles de papéterie",161
2019-02-28 00:00:00+00:00,Optique,313
2019-02-28 00:00:00+00:00,Parapluies,44
2019-02-28 00:00:00+00:00,Pièces d'identités et papiers personnels,525
2019-02-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",797
2019-02-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",106
2019-02-28 00:00:00+00:00,"Vêtements, chaussures",793
2019-03-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1261
2019-03-31 00:00:00+00:00,"Articles d'enfants, de puériculture",51
2019-03-31 00:00:00+00:00,"Articles de sport, loisirs, camping",62
2019-03-31 00:00:00+00:00,Articles médicaux,34
2019-03-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2515
2019-03-31 00:00:00+00:00,"Bijoux, montres",76
2019-03-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",340
2019-03-31 00:00:00+00:00,Divers,158
2019-03-31 00:00:00+00:00,Instruments de musique,15
2019-03-31 00:00:00+00:00,"Livres, articles de papéterie",190
2019-03-31 00:00:00+00:00,Optique,385
2019-03-31 00:00:00+00:00,Parapluies,82
2019-03-31 00:00:00+00:00,Pièces d'identités et papiers personnels,551
2019-03-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",858
2019-03-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",133
2019-03-31 00:00:00+00:00,"Vêtements, chaussures",851
2019-04-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1213
2019-04-30 00:00:00+00:00,"Articles d'enfants, de puériculture",74
2019-04-30 00:00:00+00:00,"Articles de sport, loisirs, camping",67
2019-04-30 00:00:00+00:00,Articles médicaux,30
2019-04-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2666
2019-04-30 00:00:00+00:00,"Bijoux, montres",68
2019-04-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",335
2019-04-30 00:00:00+00:00,Divers,158
2019-04-30 00:00:00+00:00,Instruments de musique,24
2019-04-30 00:00:00+00:00,"Livres, articles de papéterie",167
2019-04-30 00:00:00+00:00,Optique,441
2019-04-30 00:00:00+00:00,Parapluies,59
2019-04-30 00:00:00+00:00,Pièces d'identités et papiers personnels,543
2019-04-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",934
2019-04-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",145
2019-04-30 00:00:00+00:00,"Vêtements, chaussures",978
2019-05-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1179
2019-05-31 00:00:00+00:00,"Articles d'enfants, de puériculture",71
2019-05-31 00:00:00+00:00,"Articles de sport, loisirs, camping",59
2019-05-31 00:00:00+00:00,Articles médicaux,42
2019-05-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2393
2019-05-31 00:00:00+00:00,"Bijoux, montres",72
2019-05-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",340
2019-05-31 00:00:00+00:00,Divers,180
2019-05-31 00:00:00+00:00,Instruments de musique,24
2019-05-31 00:00:00+00:00,"Livres, articles de papéterie",160
2019-05-31 00:00:00+00:00,Optique,441
2019-05-31 00:00:00+00:00,Parapluies,78
2019-05-31 00:00:00+00:00,Pièces d'identités et papiers personnels,536
2019-05-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",849
2019-05-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",140
2019-05-31 00:00:00+00:00,"Vêtements, chaussures",1035
2019-06-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1296
2019-06-30 00:00:00+00:00,"Articles d'enfants, de puériculture",71
2019-06-30 00:00:00+00:00,"Articles de sport, loisirs, camping",74
2019-06-30 00:00:00+00:00,Articles médicaux,31
2019-06-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2377
2019-06-30 00:00:00+00:00,"Bijoux, montres",66
2019-06-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",339
2019-06-30 00:00:00+00:00,Divers,169
2019-06-30 00:00:00+00:00,Instruments de musique,13
2019-06-30 00:00:00+00:00,"Livres, articles de papéterie",118
2019-06-30 00:00:00+00:00,Optique,472
2019-06-30 00:00:00+00:00,Parapluies,75
2019-06-30 00:00:00+00:00,Pièces d'identités et papiers personnels,515
2019-06-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",898
2019-06-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",130
2019-06-30 00:00:00+00:00,"Vêtements, chaussures",1149
2019-07-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1396
2019-07-31 00:00:00+00:00,"Articles d'enfants, de puériculture",125
2019-07-31 00:00:00+00:00,"Articles de sport, loisirs, camping",171
2019-07-31 00:00:00+00:00,Articles médicaux,34
2019-07-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2789
2019-07-31 00:00:00+00:00,"Bijoux, montres",73
2019-07-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",381
2019-07-31 00:00:00+00:00,Divers,226
2019-07-31 00:00:00+00:00,Instruments de musique,33
2019-07-31 00:00:00+00:00,"Livres, articles de papéterie",168
2019-07-31 00:00:00+00:00,Optique,664
2019-07-31 00:00:00+00:00,Parapluies,23
2019-07-31 00:00:00+00:00,Pièces d'identités et papiers personnels,565
2019-07-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",1049
2019-07-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",164
2019-07-31 00:00:00+00:00,"Vêtements, chaussures",1320
2019-08-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1155
2019-08-31 00:00:00+00:00,"Articles d'enfants, de puériculture",123
2019-08-31 00:00:00+00:00,"Articles de sport, loisirs, camping",171
2019-08-31 00:00:00+00:00,Articles médicaux,31
2019-08-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2488
2019-08-31 00:00:00+00:00,"Bijoux, montres",62
2019-08-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",289
2019-08-31 00:00:00+00:00,Divers,189
2019-08-31 00:00:00+00:00,Instruments de musique,30
2019-08-31 00:00:00+00:00,"Livres, articles de papéterie",130
2019-08-31 00:00:00+00:00,Optique,484
2019-08-31 00:00:00+00:00,Parapluies,47
2019-08-31 00:00:00+00:00,Pièces d'identités et papiers personnels,537
2019-08-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",951
2019-08-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",132
2019-08-31 00:00:00+00:00,"Vêtements, chaussures",1201
2019-09-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1172
2019-09-30 00:00:00+00:00,"Articles d'enfants, de puériculture",61
2019-09-30 00:00:00+00:00,"Articles de sport, loisirs, camping",88
2019-09-30 00:00:00+00:00,Articles médicaux,46
2019-09-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2438
2019-09-30 00:00:00+00:00,"Bijoux, montres",66
2019-09-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",336
2019-09-30 00:00:00+00:00,Divers,202
2019-09-30 00:00:00+00:00,Instruments de musique,21
2019-09-30 00:00:00+00:00,"Livres, articles de papéterie",140
2019-09-30 00:00:00+00:00,Optique,475
2019-09-30 00:00:00+00:00,Parapluies,42
2019-09-30 00:00:00+00:00,Pièces d'identités et papiers personnels,463
2019-09-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",902
2019-09-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",127
2019-09-30 00:00:00+00:00,"Vêtements, chaussures",1301
2019-10-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1228
2019-10-31 00:00:00+00:00,"Articles d'enfants, de puériculture",59
2019-10-31 00:00:00+00:00,"Articles de sport, loisirs, camping",51
2019-10-31 00:00:00+00:00,Articles médicaux,30
2019-10-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2550
2019-10-31 00:00:00+00:00,"Bijoux, montres",70
2019-10-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",350
2019-10-31 00:00:00+00:00,Divers,185
2019-10-31 00:00:00+00:00,Instruments de musique,16
2019-10-31 00:00:00+00:00,"Livres, articles de papéterie",198
2019-10-31 00:00:00+00:00,Optique,365
2019-10-31 00:00:00+00:00,Parapluies,107
2019-10-31 00:00:00+00:00,Pièces d'identités et papiers personnels,471
2019-10-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",886
2019-10-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",123
2019-10-31 00:00:00+00:00,"Vêtements, chaussures",979
2019-11-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1074
2019-11-30 00:00:00+00:00,"Articles d'enfants, de puériculture",51
2019-11-30 00:00:00+00:00,"Articles de sport, loisirs, camping",59
2019-11-30 00:00:00+00:00,Articles médicaux,27
2019-11-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2516
2019-11-30 00:00:00+00:00,"Bijoux, montres",47
2019-11-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",293
2019-11-30 00:00:00+00:00,Divers,163
2019-11-30 00:00:00+00:00,Instruments de musique,19
2019-11-30 00:00:00+00:00,"Livres, articles de papéterie",169
2019-11-30 00:00:00+00:00,Optique,285
2019-11-30 00:00:00+00:00,Parapluies,98
2019-11-30 00:00:00+00:00,Pièces d'identités et papiers personnels,434
2019-11-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",878
2019-11-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",106
2019-11-30 00:00:00+00:00,"Vêtements, chaussures",713
2019-12-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",578
2019-12-31 00:00:00+00:00,"Articles d'enfants, de puériculture",29
2019-12-31 00:00:00+00:00,"Articles de sport, loisirs, camping",24
2019-12-31 00:00:00+00:00,Articles médicaux,20
2019-12-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1280
2019-12-31 00:00:00+00:00,"Bijoux, montres",43
2019-12-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",135
2019-12-31 00:00:00+00:00,Divers,97
2019-12-31 00:00:00+00:00,Instruments de musique,5
2019-12-31 00:00:00+00:00,"Livres, articles de papéterie",74
