date,type,nb_objets
2019-12-31 00:00:00+00:00,Optique,142
2019-12-31 00:00:00+00:00,Parapluies,50
2019-12-31 00:00:00+00:00,Pièces d'identités et papiers personnels,269
2019-12-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",492
2019-12-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",46
2019-12-31 00:00:00+00:00,"Vêtements, chaussures",372
2020-01-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",808
2020-01-31 00:00:00+00:00,"Articles d'enfants, de puériculture",45
2020-01-31 00:00:00+00:00,"Articles de sport, loisirs, camping",46
2020-01-31 00:00:00+00:00,Articles médicaux,21
2020-01-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1857
2020-01-31 00:00:00+00:00,"Bijoux, montres",48
2020-01-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",237
2020-01-31 00:00:00+00:00,Divers,141
2020-01-31 00:00:00+00:00,Instruments de musique,12
2020-01-31 00:00:00+00:00,"Livres, articles de papéterie",114
2020-01-31 00:00:00+00:00,Optique,204
2020-01-31 00:00:00+00:00,Parapluies,53
2020-01-31 00:00:00+00:00,Pièces d'identités et papiers personnels,367
2020-01-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",648
2020-01-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",99
2020-01-31 00:00:00+00:00,"Vêtements, chaussures",545
2020-02-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",1074
2020-02-29 00:00:00+00:00,"Articles d'enfants, de puériculture",62
2020-02-29 00:00:00+00:00,"Articles de sport, loisirs, camping",64
2020-02-29 00:00:00+00:00,Articles médicaux,27
2020-02-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2425
2020-02-29 00:00:00+00:00,"Bijoux, montres",70
2020-02-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",291
2020-02-29 00:00:00+00:00,Divers,136
2020-02-29 00:00:00+00:00,Instruments de musique,9
2020-02-29 00:00:00+00:00,"Livres, articles de papéterie",158
2020-02-29 00:00:00+00:00,Optique,315
2020-02-29 00:00:00+00:00,Parapluies,64
2020-02-29 00:00:00+00:00,Pièces d'identités et papiers personnels,487
2020-02-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",748
2020-02-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",113
2020-02-29 00:00:00+00:00,"Vêtements, chaussures",658
2020-03-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",518
2020-03-31 00:00:00+00:00,"Articles d'enfants, de puériculture",23
2020-03-31 00:00:00+00:00,"Articles de sport, loisirs, camping",32
2020-03-31 00:00:00+00:00,Articles médicaux,16
2020-03-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1253
2020-03-31 00:00:00+00:00,"Bijoux, montres",32
2020-03-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",136
2020-03-31 00:00:00+00:00,Divers,60
2020-03-31 00:00:00+00:00,Instruments de musique,11
2020-03-31 00:00:00+00:00,"Livres, articles de papéterie",63
2020-03-31 00:00:00+00:00,Optique,122
2020-03-31 00:00:00+00:00,Parapluies,80
2020-03-31 00:00:00+00:00,Pièces d'identités et papiers personnels,227
2020-03-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",390
2020-03-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",67
2020-03-31 00:00:00+00:00,"Vêtements, chaussures",242
2020-04-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",4
2020-04-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",25
2020-04-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",5
2020-04-30 00:00:00+00:00,Divers,3
2020-04-30 00:00:00+00:00,Optique,2
2020-04-30 00:00:00+00:00,Pièces d'identités et papiers personnels,9
2020-04-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",8
2020-04-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2020-04-30 00:00:00+00:00,"Vêtements, chaussures",1
2020-05-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",166
2020-05-31 00:00:00+00:00,"Articles d'enfants, de puériculture",6
2020-05-31 00:00:00+00:00,"Articles de sport, loisirs, camping",13
2020-05-31 00:00:00+00:00,Articles médicaux,5
2020-05-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",328
2020-05-31 00:00:00+00:00,"Bijoux, montres",9
2020-05-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",61
2020-05-31 00:00:00+00:00,Divers,27
2020-05-31 00:00:00+00:00,Instruments de musique,3
2020-05-31 00:00:00+00:00,"Livres, articles de papéterie",22
2020-05-31 00:00:00+00:00,Optique,46
2020-05-31 00:00:00+00:00,Parapluies,7
2020-05-31 00:00:00+00:00,Pièces d'identités et papiers personnels,139
2020-05-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",157
2020-05-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",30
2020-05-31 00:00:00+00:00,"Vêtements, chaussures",90
2020-06-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",556
2020-06-30 00:00:00+00:00,"Articles d'enfants, de puériculture",33
2020-06-30 00:00:00+00:00,"Articles de sport, loisirs, camping",43
2020-06-30 00:00:00+00:00,Articles médicaux,26
2020-06-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",985
2020-06-30 00:00:00+00:00,"Bijoux, montres",26
2020-06-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",170
2020-06-30 00:00:00+00:00,Divers,67
2020-06-30 00:00:00+00:00,Instruments de musique,8
2020-06-30 00:00:00+00:00,"Livres, articles de papéterie",47
2020-06-30 00:00:00+00:00,Optique,206
2020-06-30 00:00:00+00:00,Parapluies,36
2020-06-30 00:00:00+00:00,Pièces d'identités et papiers personnels,257
2020-06-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",489
2020-06-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",93
2020-06-30 00:00:00+00:00,"Vêtements, chaussures",444
2020-07-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",832
2020-07-31 00:00:00+00:00,"Articles d'enfants, de puériculture",78
2020-07-31 00:00:00+00:00,"Articles de sport, loisirs, camping",149
2020-07-31 00:00:00+00:00,Articles médicaux,22
2020-07-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1716
2020-07-31 00:00:00+00:00,"Bijoux, montres",62
2020-07-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",206
2020-07-31 00:00:00+00:00,Divers,131
2020-07-31 00:00:00+00:00,Instruments de musique,30
2020-07-31 00:00:00+00:00,"Livres, articles de papéterie",104
2020-07-31 00:00:00+00:00,Optique,325
2020-07-31 00:00:00+00:00,Parapluies,14
2020-07-31 00:00:00+00:00,Pièces d'identités et papiers personnels,384
2020-07-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",735
2020-07-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",111
2020-07-31 00:00:00+00:00,"Vêtements, chaussures",814
2020-08-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",832
2020-08-31 00:00:00+00:00,"Articles d'enfants, de puériculture",84
2020-08-31 00:00:00+00:00,"Articles de sport, loisirs, camping",167
2020-08-31 00:00:00+00:00,Articles médicaux,33
2020-08-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1721
2020-08-31 00:00:00+00:00,"Bijoux, montres",58
2020-08-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",193
2020-08-31 00:00:00+00:00,Divers,124
2020-08-31 00:00:00+00:00,Instruments de musique,22
2020-08-31 00:00:00+00:00,"Livres, articles de papéterie",73
2020-08-31 00:00:00+00:00,Optique,338
2020-08-31 00:00:00+00:00,Parapluies,25
2020-08-31 00:00:00+00:00,Pièces d'identités et papiers personnels,384
2020-08-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",743
2020-08-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",125
2020-08-31 00:00:00+00:00,"Vêtements, chaussures",621
2020-09-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",797
2020-09-30 00:00:00+00:00,"Articles d'enfants, de puériculture",27
2020-09-30 00:00:00+00:00,"Articles de sport, loisirs, camping",69
2020-09-30 00:00:00+00:00,Articles médicaux,23
2020-09-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1504
2020-09-30 00:00:00+00:00,"Bijoux, montres",48
2020-09-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",261
2020-09-30 00:00:00+00:00,Divers,109
2020-09-30 00:00:00+00:00,Instruments de musique,14
2020-09-30 00:00:00+00:00,"Livres, articles de papéterie",87
2020-09-30 00:00:00+00:00,Optique,291
2020-09-30 00:00:00+00:00,Parapluies,25
2020-09-30 00:00:00+00:00,Pièces d'identités et papiers personnels,406
2020-09-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",723
2020-09-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",152
2020-09-30 00:00:00+00:00,"Vêtements, chaussures",694
2020-10-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",808
2020-10-31 00:00:00+00:00,"Articles d'enfants, de puériculture",55
2020-10-31 00:00:00+00:00,"Articles de sport, loisirs, camping",49
2020-10-31 00:00:00+00:00,Articles médicaux,25
2020-10-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1834
2020-10-31 00:00:00+00:00,"Bijoux, montres",34
2020-10-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",202
2020-10-31 00:00:00+00:00,Divers,109
2020-10-31 00:00:00+00:00,Instruments de musique,19
2020-10-31 00:00:00+00:00,"Livres, articles de papéterie",66
2020-10-31 00:00:00+00:00,Optique,232
2020-10-31 00:00:00+00:00,Parapluies,77
2020-10-31 00:00:00+00:00,Pièces d'identités et papiers personnels,362
2020-10-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",640
2020-10-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",112
2020-10-31 00:00:00+00:00,"Vêtements, chaussures",512
2020-11-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",338
2020-11-30 00:00:00+00:00,"Articles d'enfants, de puériculture",16
2020-11-30 00:00:00+00:00,"Articles de sport, loisirs, camping",13
2020-11-30 00:00:00+00:00,Articles médicaux,9
2020-11-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",722
2020-11-30 00:00:00+00:00,"Bijoux, montres",11
2020-11-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",104
2020-11-30 00:00:00+00:00,Divers,48
2020-11-30 00:00:00+00:00,Instruments de musique,16
2020-11-30 00:00:00+00:00,"Livres, articles de papéterie",29
2020-11-30 00:00:00+00:00,Optique,104
2020-11-30 00:00:00+00:00,Parapluies,10
2020-11-30 00:00:00+00:00,Pièces d'identités et papiers personnels,201
2020-11-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",299
2020-11-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",61
2020-11-30 00:00:00+00:00,"Vêtements, chaussures",132
2020-12-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",613
2020-12-31 00:00:00+00:00,"Articles d'enfants, de puériculture",25
2020-12-31 00:00:00+00:00,"Articles de sport, loisirs, camping",34
2020-12-31 00:00:00+00:00,Articles médicaux,20
2020-12-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1387
2020-12-31 00:00:00+00:00,"Bijoux, montres",29
2020-12-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",134
2020-12-31 00:00:00+00:00,Divers,101
2020-12-31 00:00:00+00:00,Instruments de musique,21
2020-12-31 00:00:00+00:00,"Livres, articles de papéterie",64
2020-12-31 00:00:00+00:00,Optique,162
2020-12-31 00:00:00+00:00,Parapluies,43
2020-12-31 00:00:00+00:00,Pièces d'identités et papiers personnels,257
2020-12-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",452
2020-12-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",71
2020-12-31 00:00:00+00:00,"Vêtements, chaussures",328
2021-01-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",630
2021-01-31 00:00:00+00:00,"Articles d'enfants, de puériculture",33
2021-01-31 00:00:00+00:00,"Articles de sport, loisirs, camping",36
2021-01-31 00:00:00+00:00,Articles médicaux,16
2021-01-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1466
2021-01-31 00:00:00+00:00,"Bijoux, montres",26
2021-01-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",174
2021-01-31 00:00:00+00:00,Divers,86
2021-01-31 00:00:00+00:00,Instruments de musique,11
2021-01-31 00:00:00+00:00,"Livres, articles de papéterie",54
2021-01-31 00:00:00+00:00,Optique,188
2021-01-31 00:00:00+00:00,Parapluies,36
2021-01-31 00:00:00+00:00,Pièces d'identités et papiers personnels,251
2021-01-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",453
2021-01-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",73
2021-01-31 00:00:00+00:00,"Vêtements, chaussures",266
2021-02-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",650
2021-02-28 00:00:00+00:00,"Articles d'enfants, de puériculture",30
2021-02-28 00:00:00+00:00,"Articles de sport, loisirs, camping",41
2021-02-28 00:00:00+00:00,Articles médicaux,19
2021-02-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1398
2021-02-28 00:00:00+00:00,"Bijoux, montres",30
2021-02-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",167
2021-02-28 00:00:00+00:00,Divers,81
2021-02-28 00:00:00+00:00,Instruments de musique,7
2021-02-28 00:00:00+00:00,"Livres, articles de papéterie",55
2021-02-28 00:00:00+00:00,Optique,183
2021-02-28 00:00:00+00:00,Parapluies,48
2021-02-28 00:00:00+00:00,Pièces d'identités et papiers personnels,253
2021-02-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",443
2021-02-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",69
2021-02-28 00:00:00+00:00,"Vêtements, chaussures",297
2021-03-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",761
2021-03-31 00:00:00+00:00,"Articles d'enfants, de puériculture",53
2021-03-31 00:00:00+00:00,"Articles de sport, loisirs, camping",47
2021-03-31 00:00:00+00:00,Articles médicaux,18
2021-03-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1428
2021-03-31 00:00:00+00:00,"Bijoux, montres",33
2021-03-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",156
2021-03-31 00:00:00+00:00,Divers,88
2021-03-31 00:00:00+00:00,Instruments de musique,10
2021-03-31 00:00:00+00:00,"Livres, articles de papéterie",87
2021-03-31 00:00:00+00:00,Optique,224
2021-03-31 00:00:00+00:00,Parapluies,22
2021-03-31 00:00:00+00:00,Pièces d'identités et papiers personnels,262
2021-03-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",563
2021-03-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",84
2021-03-31 00:00:00+00:00,"Vêtements, chaussures",342
2021-04-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",525
2021-04-30 00:00:00+00:00,"Articles d'enfants, de puériculture",27
2021-04-30 00:00:00+00:00,"Articles de sport, loisirs, camping",29
2021-04-30 00:00:00+00:00,Articles médicaux,19
2021-04-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1076
2021-04-30 00:00:00+00:00,"Bijoux, montres",23
2021-04-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",129
2021-04-30 00:00:00+00:00,Divers,73
2021-04-30 00:00:00+00:00,Instruments de musique,16
2021-04-30 00:00:00+00:00,"Livres, articles de papéterie",58
2021-04-30 00:00:00+00:00,Optique,144
2021-04-30 00:00:00+00:00,Parapluies,8
2021-04-30 00:00:00+00:00,Pièces d'identités et papiers personnels,239
2021-04-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",394
2021-04-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",91
2021-04-30 00:00:00+00:00,"Vêtements, chaussures",293
2021-05-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",756
2021-05-31 00:00:00+00:00,"Articles d'enfants, de puériculture",41
2021-05-31 00:00:00+00:00,"Articles de sport, loisirs, camping",42
2021-05-31 00:00:00+00:00,Articles médicaux,21
2021-05-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1467
2021-05-31 00:00:00+00:00,"Bijoux, montres",39
2021-05-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",164
2021-05-31 00:00:00+00:00,Divers,88
2021-05-31 00:00:00+00:00,Instruments de musique,17
2021-05-31 00:00:00+00:00,"Livres, articles de papéterie",79
2021-05-31 00:00:00+00:00,Optique,215
2021-05-31 00:00:00+00:00,Parapluies,43
2021-05-31 00:00:00+00:00,Pièces d'identités et papiers personnels,278
2021-05-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",534
2021-05-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",121
2021-05-31 00:00:00+00:00,"Vêtements, chaussures",401
2021-06-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",917
2021-06-30 00:00:00+00:00,"Articles d'enfants, de puériculture",43
2021-06-30 00:00:00+00:00,"Articles de sport, loisirs, camping",61
2021-06-30 00:00:00+00:00,Articles médicaux,30
2021-06-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1593
2021-06-30 00:00:00+00:00,"Bijoux, montres",42
2021-06-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",222
2021-06-30 00:00:00+00:00,Divers,137
2021-06-30 00:00:00+00:00,Instruments de musique,13
2021-06-30 00:00:00+00:00,"Livres, articles de papéterie",89
2021-06-30 00:00:00+00:00,Optique,306
2021-06-30 00:00:00+00:00,Parapluies,41
2021-06-30 00:00:00+00:00,Pièces d'identités et papiers personnels,336
2021-06-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",738
2021-06-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",170
2021-06-30 00:00:00+00:00,"Vêtements, chaussures",678
2021-07-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",988
2021-07-31 00:00:00+00:00,"Articles d'enfants, de puériculture",87
2021-07-31 00:00:00+00:00,"Articles de sport, loisirs, camping",167
2021-07-31 00:00:00+00:00,Articles médicaux,23
2021-07-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2097
2021-07-31 00:00:00+00:00,"Bijoux, montres",66
2021-07-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",213
2021-07-31 00:00:00+00:00,Divers,171
2021-07-31 00:00:00+00:00,Instruments de musique,25
2021-07-31 00:00:00+00:00,"Livres, articles de papéterie",102
2021-07-31 00:00:00+00:00,Optique,338
2021-07-31 00:00:00+00:00,Parapluies,55
2021-07-31 00:00:00+00:00,Pièces d'identités et papiers personnels,395
2021-07-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",804
2021-07-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",167
2021-07-31 00:00:00+00:00,"Vêtements, chaussures",975
2021-08-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",893
2021-08-31 00:00:00+00:00,"Articles d'enfants, de puériculture",86
2021-08-31 00:00:00+00:00,"Articles de sport, loisirs, camping",172
2021-08-31 00:00:00+00:00,Articles médicaux,35
2021-08-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2242
2021-08-31 00:00:00+00:00,"Bijoux, montres",56
2021-08-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",206
2021-08-31 00:00:00+00:00,Divers,163
2021-08-31 00:00:00+00:00,Instruments de musique,24
2021-08-31 00:00:00+00:00,"Livres, articles de papéterie",77
2021-08-31 00:00:00+00:00,Optique,341
2021-08-31 00:00:00+00:00,Parapluies,40
2021-08-31 00:00:00+00:00,Pièces d'identités et papiers personnels,433
2021-08-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",776
2021-08-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",158
2021-08-31 00:00:00+00:00,"Vêtements, chaussures",897
2021-09-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",970
2021-09-30 00:00:00+00:00,"Articles d'enfants, de puériculture",55
2021-09-30 00:00:00+00:00,"Articles de sport, loisirs, camping",69
2021-09-30 00:00:00+00:00,Articles médicaux,35
2021-09-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",1974
2021-09-30 00:00:00+00:00,"Bijoux, montres",60
2021-09-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",230
2021-09-30 00:00:00+00:00,Divers,139
2021-09-30 00:00:00+00:00,Instruments de musique,20
2021-09-30 00:00:00+00:00,"Livres, articles de papéterie",92
2021-09-30 00:00:00+00:00,Optique,288
2021-09-30 00:00:00+00:00,Parapluies,41
2021-09-30 00:00:00+00:00,Pièces d'identités et papiers personnels,369
2021-09-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",789
2021-09-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",145
2021-09-30 00:00:00+00:00,"Vêtements, chaussures",873
2021-10-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",978
2021-10-31 00:00:00+00:00,"Articles d'enfants, de puériculture",57
2021-10-31 00:00:00+00:00,"Articles de sport, loisirs, camping",55
2021-10-31 00:00:00+00:00,Articles médicaux,28
2021-10-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2235
2021-10-31 00:00:00+00:00,"Bijoux, montres",59
2021-10-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",220
2021-10-31 00:00:00+00:00,Divers,154
2021-10-31 00:00:00+00:00,Instruments de musique,16
2021-10-31 00:00:00+00:00,"Livres, articles de papéterie",115
2021-10-31 00:00:00+00:00,Optique,269
2021-10-31 00:00:00+00:00,Parapluies,54
2021-10-31 00:00:00+00:00,Pièces d'identités et papiers personnels,357
2021-10-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",703
2021-10-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",170
2021-10-31 00:00:00+00:00,"Vêtements, chaussures",773
2021-11-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",912
2021-11-30 00:00:00+00:00,"Articles d'enfants, de puériculture",60
2021-11-30 00:00:00+00:00,"Articles de sport, loisirs, camping",49
2021-11-30 00:00:00+00:00,Articles médicaux,37
2021-11-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2232
2021-11-30 00:00:00+00:00,"Bijoux, montres",53
2021-11-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",200
2021-11-30 00:00:00+00:00,Divers,111
2021-11-30 00:00:00+00:00,Instruments de musique,12
2021-11-30 00:00:00+00:00,"Livres, articles de papéterie",92
2021-11-30 00:00:00+00:00,Optique,221
2021-11-30 00:00:00+00:00,Parapluies,39
2021-11-30 00:00:00+00:00,Pièces d'identités et papiers personnels,315
2021-11-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",704
2021-11-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",108
2021-11-30 00:00:00+00:00,"Vêtements, chaussures",502
2021-12-31 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",991
2021-12-31 00:00:00+00:00,"Articles d'enfants, de puériculture",75
2021-12-31 00:00:00+00:00,"Articles de sport, loisirs, camping",40
2021-12-31 00:00:00+00:00,Articles médicaux,29
2021-12-31 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",2399
2021-12-31 00:00:00+00:00,"Bijoux, montres",59
2021-12-31 00:00:00+00:00,"Clés, porte-clés, badge magnétique",207
2021-12-31 00:00:00+00:00,Divers,139
2021-12-31 00:00:00+00:00,Instruments de musique,24
2021-12-31 00:00:00+00:00,"Livres, articles de papéterie",93
2021-12-31 00:00:00+00:00,Optique,268
2021-12-31 00:00:00+00:00,Parapluies,63
2021-12-31 00:00:00+00:00,Pièces d'identités et papiers personnels,374
2021-12-31 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",721
2021-12-31 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",102
2021-12-31 00:00:00+00:00,"Vêtements, chaussures",460
